order_id,customer_id,customer_loyalty_tier,customer_acquisition_channel,customer_signup_date,restaurant_id,restaurant_cuisine,restaurant_city,restaurant_rating,restaurant_avg_prep_time,menu_item_id,menu_item_name,menu_item_category,item_price,quantity,order_timestamp,delivery_timestamp,delivery_duration_actual,delivery_duration_estimated,delivery_fee,tip,total_amount,discount_code,discount_type,discount_value,order_status,weather_temperature,weather_precipitation,is_weekend,is_holiday,event_flag
9494,1078,Bronze,referral,2024-12-06,6,Mediterranean,Phoenix,3.0,34,32,Kind Dessert,Dessert,11.27,1,2024-11-27 23:13:39,2024-11-28 00:12:39,59.0,51,7.32,2.07,20.66,,,0.0,completed,13.7,4.0,False,False,
6203,4600,Silver,social_media,2024-03-17,86,Fast Food,Chicago,3.1,12,457,Beat Beverage,Beverage,32.23,1,2024-11-28 02:21:48,2024-11-28 03:02:48,41.0,35,2.4,4.04,36.27,PROMO-UDJZ,free_delivery,2.4,completed,7.6,0.0,False,False,
8224,6121,Silver,social_media,2023-02-02,101,American,New York,3.1,10,542,Middle Main Course,Main Course,21.74,1,2024-11-28 02:48:25,2024-11-28 03:19:25,31.0,25,7.04,3.47,32.25,,,0.0,completed,7.4,0.0,False,False,
10604,8344,Silver,paid_ads,2024-10-05,9,American,Philadelphia,3.0,28,44,Knowledge Beverage,Beverage,7.66,4,2024-11-28 04:13:07,2024-11-28 05:14:07,61.0,54,7.56,3.01,41.21,,,0.0,completed,15.9,0.0,False,False,
9885,4833,Bronze,organic,2024-06-20,102,Chinese,New York,4.1,15,547,Approach Main Course,Main Course,11.74,1,2024-11-28 04:58:59,2024-11-28 05:46:59,48.0,36,5.37,0.56,16.5,PROMO-SGCG,percentage,1.17,completed,6.3,3.3,False,False,
8008,8671,Bronze,referral,2024-08-21,179,Italian,Los Angeles,4.6,24,984,Theory Burger,Burger,25.61,2,2024-11-28 07:42:53,,,34,6.17,0.29,57.68,,,0.0,cancelled,11.6,2.3,False,False,
7989,1686,Bronze,social_media,2024-12-12,80,Indian,Los Angeles,4.6,21,424,Ask Burger,Burger,31.04,1,2024-11-28 08:19:08,2024-11-28 08:53:08,34.0,31,7.16,5.75,43.95,,,0.0,completed,8.7,0.0,False,False,
2890,3492,Silver,organic,2024-11-06,9,American,Philadelphia,3.0,28,45,Grow Pizza,Pizza,21.03,1,2024-11-28 08:43:01,2024-11-28 09:41:01,58.0,56,4.6,2.24,27.87,,,0.0,completed,11.9,1.7,False,False,
7921,1372,Bronze,social_media,2024-04-22,73,Italian,San Diego,4.7,16,380,Reach Appetizer,Appetizer,26.25,2,2024-11-28 12:09:20,2024-11-28 13:06:20,57.0,43,7.26,3.18,52.94,PROMO-BRSD,fixed_amount,10.0,completed,14.3,15.8,False,False,
9957,5460,Bronze,organic,2024-11-05,92,Indian,Chicago,3.1,18,497,Authority Sushi,Sushi,10.99,1,2024-11-28 13:27:55,2024-11-28 14:21:55,54.0,42,4.22,1.71,16.92,,,0.0,completed,12.3,0.0,False,False,
6676,3424,Silver,referral,2024-07-19,162,Italian,New York,4.3,27,884,Walk Dessert,Dessert,34.39,2,2024-11-28 14:37:11,2024-11-28 15:49:11,72.0,54,3.83,13.63,86.24,,,0.0,completed,3.9,8.1,False,False,
8650,9889,Bronze,organic,2023-07-29,175,Mediterranean,New York,3.1,10,959,Indeed Burger,Burger,10.87,1,2024-11-28 15:23:57,2024-11-28 16:17:57,54.0,38,7.89,1.44,20.2,,,0.0,completed,13.2,2.5,False,False,
8469,3977,Bronze,organic,2023-05-11,26,Japanese,Los Angeles,3.5,21,138,White Main Course,Main Course,23.6,1,2024-11-28 16:24:15,2024-11-28 17:22:15,58.0,44,2.18,4.49,30.27,,,0.0,completed,13.7,0.0,False,False,
2970,1399,Bronze,paid_ads,2023-01-25,78,Indian,Philadelphia,4.3,15,408,Land Burger,Burger,30.57,1,2024-11-28 17:32:14,2024-11-28 18:18:14,46.0,44,3.91,2.59,37.07,,,0.0,completed,10.1,0.0,False,False,
5961,5362,Silver,referral,2024-09-25,35,Japanese,Houston,3.4,16,185,I Burger,Burger,9.23,2,2024-11-28 19:54:55,2024-11-28 20:39:55,45.0,27,4.74,3.01,26.21,,,0.0,completed,11.0,2.3,False,False,
6371,1402,Gold,organic,2023-02-05,91,Mediterranean,New York,3.1,17,489,Note Pasta,Pasta,14.87,3,2024-11-28 20:18:32,2024-11-28 21:06:32,48.0,46,3.86,6.87,55.34,,,0.0,completed,7.9,1.2,False,False,
6823,9901,Bronze,referral,2024-08-10,4,American,New York,4.8,29,18,Almost Burger,Burger,32.09,2,2024-11-28 20:59:44,,,47,3.68,2.78,66.96,PROMO-PCNR,free_delivery,3.68,cancelled,8.9,0.0,False,False,
10186,1413,Silver,paid_ads,2023-08-21,198,Indian,Philadelphia,3.9,14,1096,Nothing Burger,Burger,20.22,1,2024-11-28 21:57:26,2024-11-28 22:42:26,45.0,33,4.21,3.73,28.16,,,0.0,completed,6.1,0.0,False,False,
7160,6431,Silver,referral,2024-01-20,119,Mediterranean,San Antonio,3.3,34,635,Science Burger,Burger,28.42,1,2024-11-28 23:40:34,,,50,4.38,5.4,38.2,,,0.0,cancelled,11.7,0.0,False,False,
3844,3231,Bronze,paid_ads,2023-06-11,32,Italian,Houston,4.0,32,171,Benefit Main Course,Main Course,8.68,1,2024-11-29 00:56:02,2024-11-29 01:48:02,52.0,44,2.42,1.43,12.53,,,0.0,completed,9.6,0.0,False,False,
5934,7522,Silver,email,2024-07-13,199,Mexican,San Diego,4.5,15,1101,That Appetizer,Appetizer,17.65,1,2024-11-29 01:16:18,2024-11-29 01:57:18,41.0,34,6.64,1.67,25.96,,,0.0,completed,10.4,0.0,False,False,
8519,5850,Bronze,email,2024-10-04,77,Indian,New York,4.6,13,400,Able Sushi,Sushi,23.98,1,2024-11-29 05:59:51,2024-11-29 06:34:51,35.0,25,3.0,3.27,26.65,PROMO-QGZE,percentage,3.6,completed,11.0,1.8,False,False,
2934,6057,Bronze,social_media,2024-06-18,166,Italian,San Antonio,3.8,34,910,Young Appetizer,Appetizer,6.4,1,2024-11-29 06:22:56,2024-11-29 07:45:56,83.0,60,2.24,0.7,9.34,,,0.0,completed,6.8,4.0,False,False,
8451,4723,Bronze,social_media,2023-03-24,46,Indian,Philadelphia,4.9,27,239,Place Pasta,Pasta,21.97,1,2024-11-29 07:22:02,2024-11-29 08:12:02,50.0,39,5.53,0.02,24.22,PROMO-IGJD,percentage,3.3,completed,10.3,0.0,False,False,
3001,8110,Gold,email,2023-06-23,63,Mexican,Phoenix,3.3,14,320,Relationship Burger,Burger,34.94,1,2024-11-29 08:26:09,2024-11-29 09:02:09,36.0,25,6.0,0.1,41.04,,,0.0,completed,6.0,0.0,False,False,
9980,1265,Bronze,referral,2023-05-21,97,Chinese,Philadelphia,4.5,34,522,Center Main Course,Main Course,22.79,2,2024-11-29 08:29:47,2024-11-29 09:22:47,53.0,48,6.55,2.24,54.37,,,0.0,completed,3.5,0.0,False,False,
4639,2260,Silver,email,2024-08-28,98,Indian,San Antonio,3.4,26,528,On Pizza,Pizza,28.2,2,2024-11-29 13:13:56,2024-11-29 13:54:56,41.0,42,2.52,12.87,71.79,,,0.0,completed,12.7,0.0,False,False,
5465,363,Silver,email,2023-03-26,89,Indian,New York,3.6,27,477,Lot Pasta,Pasta,33.06,1,2024-11-29 13:19:32,2024-11-29 14:01:32,42.0,37,3.02,5.22,41.3,,,0.0,completed,2.8,4.0,False,False,
4929,6277,Bronze,email,2023-04-21,141,Mediterranean,Chicago,4.0,33,759,Real Sushi,Sushi,30.94,1,2024-11-29 14:23:21,2024-11-29 15:16:21,53.0,43,3.08,3.02,37.04,,,0.0,completed,4.8,0.0,False,False,
5536,9725,Bronze,paid_ads,2023-01-25,8,Mexican,Houston,4.3,22,42,Collection Burger,Burger,29.65,1,2024-11-29 17:18:58,2024-11-29 17:59:58,41.0,36,5.55,4.5,34.15,PROMO-VYFQ,free_delivery,5.55,completed,4.9,0.0,False,False,
10208,6421,Bronze,organic,2023-09-21,44,Mediterranean,New York,3.7,20,234,Start Sushi,Sushi,23.72,1,2024-11-29 18:42:02,,,41,7.33,0.38,31.43,,,0.0,cancelled,9.1,0.0,False,False,
5177,5385,Bronze,social_media,2023-01-02,104,Indian,Philadelphia,4.3,15,556,Spend Beverage,Beverage,9.19,1,2024-11-29 21:28:36,2024-11-29 22:04:36,36.0,27,6.23,0.24,15.66,,,0.0,completed,8.9,0.0,False,False,
6134,6749,Silver,paid_ads,2024-07-11,83,Mexican,Philadelphia,3.8,19,437,Movie Dessert,Dessert,28.3,2,2024-11-29 23:14:52,2024-11-30 00:06:52,52.0,47,3.88,1.15,61.63,,,0.0,completed,6.6,0.0,False,False,
9178,9576,Silver,email,2024-03-25,125,Mexican,Philadelphia,4.9,24,676,Every Pasta,Pasta,7.9,4,2024-11-30 07:26:26,2024-11-30 08:26:26,60.0,50,7.11,6.45,45.16,,,0.0,completed,11.8,0.0,True,False,
10280,7832,Bronze,paid_ads,2024-01-02,138,Italian,Chicago,4.4,17,743,Weight Burger,Burger,17.42,1,2024-11-30 07:43:08,2024-11-30 08:21:08,38.0,32,6.01,4.35,27.78,,,0.0,completed,9.9,0.0,True,False,
6491,667,Silver,social_media,2024-03-24,166,Italian,San Antonio,3.8,34,908,Speech Dessert,Dessert,13.04,1,2024-11-30 10:10:50,2024-11-30 10:56:50,46.0,51,6.12,0.73,19.89,,,0.0,completed,11.8,0.0,True,False,
1052,2813,Silver,email,2023-05-26,149,Italian,San Diego,3.7,13,803,Parent Pasta,Pasta,8.84,1,2024-11-30 14:39:40,2024-11-30 15:28:40,49.0,39,7.73,1.07,15.87,PROMO-GKLE,percentage,1.77,completed,11.2,0.0,True,False,
7497,2476,Bronze,referral,2023-07-12,157,American,Los Angeles,3.1,25,851,Mother Dessert,Dessert,24.3,2,2024-11-30 14:59:02,,,44,7.69,1.61,57.9,,,0.0,cancelled,13.7,0.0,True,False,
9713,6974,Bronze,email,2024-10-28,182,American,Philadelphia,4.4,30,997,Authority Dessert,Dessert,8.39,1,2024-11-30 19:06:58,2024-11-30 19:59:58,53.0,51,4.3,1.85,14.54,,,0.0,completed,4.2,0.0,True,False,
6380,3101,Bronze,paid_ads,2023-04-24,156,Chinese,San Antonio,4.3,22,846,Level Pizza,Pizza,33.74,1,2024-11-30 20:15:23,2024-11-30 20:52:23,37.0,35,5.81,1.31,35.05,PROMO-AKOF,free_delivery,5.81,completed,7.7,0.0,True,False,
7070,3402,Bronze,social_media,2023-11-28,95,Japanese,Los Angeles,3.3,12,510,Ready Sushi,Sushi,17.65,1,2024-11-30 22:40:28,2024-11-30 23:19:28,39.0,34,3.2,2.32,23.17,,,0.0,completed,11.7,0.0,True,False,
6976,5016,Silver,social_media,2024-03-23,4,American,New York,4.8,29,22,Early Burger,Burger,7.73,1,2024-11-30 23:23:21,2024-12-01 00:16:21,53.0,48,4.46,1.12,13.31,,,0.0,completed,3.8,0.0,True,False,
4818,2552,Bronze,social_media,2023-01-29,184,Fast Food,Phoenix,4.8,31,1008,Claim Burger,Burger,25.59,2,2024-12-01 00:50:09,2024-12-01 01:55:09,65.0,58,3.63,6.15,57.33,PROMO-FLIL,free_delivery,3.63,completed,4.7,0.0,True,True,
1004,2152,Bronze,paid_ads,2024-02-08,47,Mediterranean,New York,3.9,24,242,After Burger,Burger,20.37,1,2024-12-01 02:20:29,,,39,4.19,0.31,24.87,,,0.0,cancelled,0.9,0.0,True,True,
9395,6638,Bronze,social_media,2024-10-15,156,Chinese,San Antonio,4.3,22,843,Free Beverage,Beverage,30.44,1,2024-12-01 06:42:55,2024-12-01 07:23:55,41.0,46,6.04,5.22,41.7,,,0.0,completed,7.6,0.0,True,True,
5265,388,Silver,email,2023-06-11,109,Japanese,San Diego,4.6,30,578,Hope Dessert,Dessert,22.01,2,2024-12-01 09:12:28,2024-12-01 10:12:28,60.0,50,3.25,9.75,57.02,,,0.0,completed,9.5,0.0,True,True,
9560,5865,Silver,organic,2024-01-05,85,American,Los Angeles,4.2,16,453,Particular Beverage,Beverage,16.77,1,2024-12-01 22:15:05,2024-12-01 22:47:05,32.0,28,3.07,0.38,20.22,,,0.0,completed,5.0,0.0,True,True,
6641,3162,Bronze,email,2023-11-06,94,Japanese,Los Angeles,3.7,10,507,Five Pizza,Pizza,18.16,2,2024-12-02 01:23:35,2024-12-02 02:03:35,40.0,28,4.27,6.61,47.2,,,0.0,completed,4.9,0.0,False,False,
9097,2381,Bronze,referral,2024-11-23,41,Fast Food,Los Angeles,4.9,14,213,Serve Pizza,Pizza,21.55,2,2024-12-02 01:49:26,2024-12-02 02:09:26,20.0,24,2.58,8.85,54.53,,,0.0,completed,10.5,0.0,False,False,
8263,8569,Silver,referral,2023-08-25,181,Mexican,San Diego,3.2,20,993,Area Sushi,Sushi,18.78,1,2024-12-02 02:48:43,2024-12-02 03:30:43,42.0,33,6.87,0.77,26.42,,,0.0,completed,5.5,0.0,False,False,
3997,4336,Gold,social_media,2024-02-17,79,American,New York,4.4,28,409,Same Appetizer,Appetizer,25.28,1,2024-12-02 02:54:46,2024-12-02 03:45:46,51.0,53,7.74,6.28,39.3,,,0.0,completed,4.7,0.0,False,False,
3095,1281,Silver,social_media,2024-05-03,117,Italian,Chicago,3.8,28,622,Go Appetizer,Appetizer,28.8,2,2024-12-02 03:37:04,2024-12-02 04:17:04,40.0,42,6.8,4.29,68.69,,,0.0,completed,9.0,0.0,False,False,
9762,744,Bronze,paid_ads,2023-10-03,104,Indian,Philadelphia,4.3,15,559,Everybody Pasta,Pasta,26.99,1,2024-12-02 04:49:01,2024-12-02 05:40:01,51.0,41,5.18,2.09,24.26,PROMO-GOMQ,fixed_amount,10.0,completed,8.8,0.0,False,False,
9416,7357,Bronze,organic,2024-08-16,160,Indian,Chicago,4.2,12,872,Memory Beverage,Beverage,14.85,1,2024-12-02 05:05:40,2024-12-02 05:42:40,37.0,31,6.03,2.11,22.99,,,0.0,completed,7.6,4.4,False,False,
8801,3487,Silver,referral,2023-04-28,124,American,Los Angeles,3.6,23,668,Respond Beverage,Beverage,6.57,2,2024-12-02 07:50:12,2024-12-02 08:28:12,38.0,35,6.82,2.69,17.65,PROMO-HAKK,fixed_amount,5.0,completed,5.8,0.0,False,False,
9403,8024,Bronze,referral,2024-10-25,112,American,San Antonio,3.2,30,592,Way Sushi,Sushi,5.44,1,2024-12-02 07:52:41,2024-12-02 08:50:41,58.0,52,2.4,0.62,8.46,,,0.0,completed,9.5,0.0,False,False,
8052,1069,Silver,referral,2023-08-17,193,Italian,San Diego,3.7,25,1069,Authority Beverage,Beverage,22.75,1,2024-12-02 09:56:09,2024-12-02 10:47:09,51.0,52,4.5,3.1,30.35,,,0.0,completed,6.4,0.0,False,False,
4170,9201,Bronze,paid_ads,2024-08-28,131,Indian,New York,3.7,25,707,Yard Pasta,Pasta,9.61,2,2024-12-02 10:15:45,2024-12-02 11:01:45,46.0,47,2.85,2.96,25.03,,,0.0,completed,5.4,0.0,False,False,
9101,6972,Bronze,organic,2024-07-03,134,Mexican,Chicago,3.2,20,723,Service Sushi,Sushi,30.54,3,2024-12-02 13:52:15,2024-12-02 14:51:15,59.0,45,2.53,18.15,112.3,,,0.0,completed,6.4,0.0,False,False,
9476,7527,Bronze,email,2023-03-31,145,Mediterranean,Chicago,3.8,17,780,Government Appetizer,Appetizer,8.16,1,2024-12-02 15:41:11,2024-12-02 16:21:11,40.0,45,6.54,1.32,16.02,,,0.0,completed,8.5,0.0,False,False,
2864,8535,Bronze,social_media,2024-11-26,94,Japanese,Los Angeles,3.7,10,507,Five Pizza,Pizza,18.16,2,2024-12-02 16:00:04,2024-12-02 16:44:04,44.0,34,7.14,1.54,45.0,,,0.0,completed,7.6,0.0,False,False,
2672,631,Bronze,paid_ads,2023-09-13,85,American,Los Angeles,4.2,16,450,Voice Appetizer,Appetizer,18.0,1,2024-12-02 16:07:22,2024-12-02 16:59:22,52.0,40,2.49,2.7,23.19,,,0.0,completed,9.8,0.0,False,False,
9742,298,Bronze,paid_ads,2023-07-05,139,American,Houston,3.9,15,750,These Appetizer,Appetizer,21.06,1,2024-12-02 17:22:21,2024-12-02 18:01:21,39.0,40,3.06,1.12,25.24,,,0.0,completed,6.6,0.0,False,False,
8603,8149,Silver,referral,2024-02-07,100,Mexican,San Diego,3.2,33,538,Protect Pizza,Pizza,23.17,1,2024-12-02 17:22:31,2024-12-02 18:06:31,44.0,48,3.31,2.53,29.01,,,0.0,completed,3.9,0.0,False,False,
3895,8890,Bronze,social_media,2023-02-04,93,Chinese,New York,4.6,16,498,Until Dessert,Dessert,7.17,1,2024-12-02 20:40:08,2024-12-02 21:22:08,42.0,42,7.13,1.55,8.72,PROMO-IVVF,free_delivery,7.13,completed,5.6,0.0,False,False,
7633,5317,Bronze,organic,2023-10-21,133,Italian,Houston,3.0,34,716,Wife Beverage,Beverage,9.39,1,2024-12-02 21:27:58,2024-12-02 22:36:58,69.0,55,7.47,0.29,17.15,,,0.0,completed,4.7,0.0,False,False,
9827,1506,Bronze,paid_ads,2024-05-14,77,Indian,New York,4.6,13,400,Able Sushi,Sushi,23.98,1,2024-12-02 21:49:40,2024-12-02 22:32:40,43.0,35,6.58,2.17,30.33,PROMO-YURM,percentage,2.4,completed,5.3,0.0,False,False,
2095,2826,Bronze,organic,2024-10-24,111,Mediterranean,San Diego,3.9,31,584,Analysis Dessert,Dessert,29.54,1,2024-12-03 03:55:34,2024-12-03 04:43:34,48.0,45,6.77,4.15,40.46,,,0.0,completed,5.4,0.0,False,False,
5859,8571,Bronze,paid_ads,2024-11-16,168,American,Los Angeles,4.8,19,921,He Burger,Burger,26.75,2,2024-12-03 06:27:57,2024-12-03 07:05:57,38.0,36,4.05,11.65,69.2,,,0.0,completed,7.7,0.0,False,False,
5377,8898,Silver,organic,2024-10-20,66,Chinese,Los Angeles,4.5,17,339,Reason Main Course,Main Course,33.34,1,2024-12-03 06:33:28,2024-12-03 07:08:28,35.0,27,4.44,6.49,44.27,,,0.0,completed,5.9,0.0,False,False,
3715,2415,Silver,referral,2024-02-03,86,Fast Food,Chicago,3.1,12,457,Beat Beverage,Beverage,32.23,2,2024-12-03 07:43:57,2024-12-03 08:15:57,32.0,36,3.67,6.83,64.96,PROMO-COWB,fixed_amount,10.0,completed,6.6,0.0,False,False,
8843,5657,Bronze,email,2023-09-09,121,Mediterranean,San Diego,4.1,24,645,Why Sushi,Sushi,11.19,1,2024-12-03 13:32:01,2024-12-03 14:35:01,63.0,52,7.74,1.4,20.33,,,0.0,completed,6.0,0.0,False,False,
8483,8963,Silver,organic,2023-05-18,55,American,New York,3.3,23,282,Road Pasta,Pasta,28.98,2,2024-12-03 16:43:27,2024-12-03 17:19:27,36.0,34,6.36,12.26,64.99,PROMO-OIPH,percentage,11.59,completed,6.6,0.0,False,False,
3837,9287,Bronze,social_media,2024-04-23,79,American,New York,4.4,28,414,Serious Main Course,Main Course,19.66,1,2024-12-03 18:43:40,2024-12-03 19:43:40,60.0,56,4.04,4.31,28.01,,,0.0,completed,6.8,1.8,False,False,
6868,5148,Bronze,social_media,2024-11-24,31,Mexican,Philadelphia,4.6,30,163,Water Burger,Burger,32.96,1,2024-12-03 22:50:54,2024-12-03 23:39:54,49.0,44,2.8,4.36,40.12,,,0.0,completed,7.8,0.0,False,False,
4741,4445,Bronze,social_media,2023-01-05,156,Chinese,San Antonio,4.3,22,843,Free Beverage,Beverage,30.44,1,2024-12-03 23:24:58,2024-12-04 00:04:58,40.0,37,3.16,1.52,35.12,,,0.0,completed,9.9,0.0,False,False,
1776,7548,Silver,organic,2023-03-06,30,Indian,Phoenix,4.3,13,161,Pattern Beverage,Beverage,8.02,1,2024-12-03 23:44:55,2024-12-04 00:19:55,35.0,26,3.21,1.0,12.23,,,0.0,completed,9.8,0.0,False,False,
5165,9424,Gold,email,2024-11-24,49,Japanese,New York,4.9,18,255,Your Beverage,Beverage,9.11,3,2024-12-04 03:24:25,,,47,5.68,6.33,39.34,,,0.0,cancelled,5.1,15.2,False,False,
10517,1447,Bronze,paid_ads,2023-04-08,198,Indian,Philadelphia,3.9,14,1094,System Pizza,Pizza,23.51,1,2024-12-04 04:32:34,2024-12-04 05:14:34,42.0,33,7.41,3.59,34.51,,,0.0,completed,1.2,0.0,False,False,
6816,2403,Bronze,organic,2023-07-13,79,American,New York,4.4,28,412,Only Sushi,Sushi,5.74,1,2024-12-04 09:09:20,2024-12-04 09:59:20,50.0,39,7.2,1.11,14.05,,,0.0,completed,0.3,0.0,False,False,
5184,5643,Bronze,paid_ads,2024-12-09,132,Mexican,New York,4.5,32,714,Available Beverage,Beverage,29.88,1,2024-12-04 09:44:56,2024-12-04 10:55:56,71.0,59,2.41,0.14,32.43,,,0.0,completed,7.3,0.0,False,False,
3701,1827,Silver,organic,2024-05-21,7,Mexican,San Diego,3.2,31,36,Fall Burger,Burger,9.16,1,2024-12-04 14:31:47,2024-12-04 15:22:47,51.0,50,6.24,1.45,16.85,,,0.0,completed,5.6,0.0,False,False,
9691,7919,Gold,organic,2023-03-03,135,American,Philadelphia,3.1,21,730,General Dessert,Dessert,23.58,1,2024-12-04 14:45:38,2024-12-04 15:18:38,33.0,31,3.0,3.53,30.11,,,0.0,completed,11.0,1.2,False,False,
7198,3848,Bronze,organic,2023-12-12,88,Italian,Phoenix,4.1,22,470,Edge Beverage,Beverage,25.8,3,2024-12-04 15:02:51,2024-12-04 15:51:51,49.0,40,3.85,9.13,90.38,,,0.0,completed,9.4,0.0,False,False,
10121,1093,Bronze,organic,2023-10-20,60,Mexican,Chicago,3.2,27,309,Artist Pasta,Pasta,31.55,1,2024-12-04 15:07:29,2024-12-04 15:59:29,52.0,56,5.25,5.36,42.16,,,0.0,completed,1.2,0.0,False,False,
5008,4678,Silver,organic,2023-10-15,90,Chinese,San Diego,4.2,29,481,Would Burger,Burger,31.84,1,2024-12-04 15:51:24,2024-12-04 16:36:24,45.0,42,7.04,6.87,45.75,,,0.0,completed,6.8,0.6,False,False,
6452,1721,Bronze,email,2024-06-06,130,Indian,San Diego,3.5,12,704,Nothing Beverage,Beverage,9.24,1,2024-12-04 15:59:07,2024-12-04 16:36:07,37.0,32,3.41,2.15,11.39,PROMO-GLIR,free_delivery,3.41,completed,3.5,0.0,False,False,
7982,883,Bronze,social_media,2023-09-26,147,Fast Food,Chicago,4.3,14,789,Decide Beverage,Beverage,7.48,1,2024-12-04 17:30:29,2024-12-04 18:10:29,40.0,42,7.23,0.48,7.96,PROMO-UABV,free_delivery,7.23,completed,7.4,0.0,False,False,
7597,124,Bronze,paid_ads,2024-06-30,56,Indian,Chicago,4.1,22,291,We Main Course,Main Course,29.2,1,2024-12-04 17:46:25,2024-12-04 18:35:25,49.0,40,6.4,3.69,33.45,PROMO-OKWC,percentage,5.84,completed,9.5,0.0,False,False,
2028,3491,Bronze,referral,2023-04-17,81,American,Houston,4.8,31,430,Me Burger,Burger,17.28,2,2024-12-04 19:06:41,2024-12-04 19:59:41,53.0,52,6.04,2.6,43.2,,,0.0,completed,0.4,0.0,False,False,
5226,5798,Bronze,referral,2024-03-02,113,Mediterranean,Houston,3.1,20,598,Board Dessert,Dessert,15.24,1,2024-12-04 20:00:38,2024-12-04 20:53:38,53.0,37,2.79,1.59,19.62,,,0.0,completed,7.8,6.0,False,False,
8428,603,Silver,referral,2023-01-14,81,American,Houston,4.8,31,432,Wide Pasta,Pasta,11.39,1,2024-12-04 21:16:29,2024-12-04 22:16:29,60.0,50,4.84,1.42,17.65,,,0.0,completed,13.4,0.0,False,False,
7665,3832,Silver,referral,2023-12-10,121,Mediterranean,San Diego,4.1,24,646,Magazine Burger,Burger,11.96,1,2024-12-05 02:40:12,2024-12-05 03:36:12,56.0,48,3.64,2.35,17.95,,,0.0,completed,5.0,1.9,False,False,
6916,5461,Gold,paid_ads,2023-12-17,94,Japanese,Los Angeles,3.7,10,505,Of Sushi,Sushi,6.2,2,2024-12-05 03:55:21,2024-12-05 04:25:21,30.0,20,5.52,2.84,20.76,,,0.0,completed,7.5,3.4,False,False,
5869,8497,Bronze,social_media,2023-08-01,125,Mexican,Philadelphia,4.9,24,673,Ahead Sushi,Sushi,33.85,1,2024-12-05 09:56:49,,,37,6.03,4.97,44.85,,,0.0,cancelled,4.4,0.0,False,False,
5588,6947,Bronze,social_media,2023-08-20,150,Mediterranean,San Antonio,4.3,31,807,If Sushi,Sushi,16.66,3,2024-12-05 13:01:51,,,56,2.38,12.4,62.76,PROMO-VBFY,fixed_amount,2.0,cancelled,4.9,0.0,False,False,
6582,3229,Bronze,organic,2024-01-10,8,Mexican,Houston,4.3,22,41,Sure Dessert,Dessert,10.77,1,2024-12-05 13:54:45,2024-12-05 14:56:45,62.0,47,5.86,1.53,18.16,,,0.0,completed,5.4,0.9,False,False,
5865,9444,Silver,paid_ads,2024-09-20,74,Chinese,San Diego,4.8,34,384,Better Main Course,Main Course,31.45,1,2024-12-05 14:53:32,2024-12-05 15:43:32,50.0,47,4.98,6.34,37.77,PROMO-SLIU,fixed_amount,5.0,completed,5.5,0.0,False,False,
1414,9129,Bronze,paid_ads,2023-01-01,162,Italian,New York,4.3,27,886,Be Pizza,Pizza,22.57,1,2024-12-05 15:20:02,,,52,7.02,0.78,30.37,,,0.0,cancelled,4.4,0.6,False,False,
10424,6509,Bronze,paid_ads,2023-04-01,35,Japanese,Houston,3.4,16,183,Attack Burger,Burger,18.57,1,2024-12-05 15:28:12,2024-12-05 15:57:12,29.0,33,6.75,0.04,15.36,PROMO-OBZR,fixed_amount,10.0,completed,8.5,0.0,False,False,
4882,2314,Bronze,paid_ads,2023-02-10,142,Italian,Houston,3.9,30,764,Republican Dessert,Dessert,8.99,1,2024-12-05 17:32:40,2024-12-05 18:35:40,63.0,58,4.47,0.06,13.52,,,0.0,completed,0.9,0.0,False,False,
3760,3290,Bronze,referral,2024-03-06,192,Fast Food,Chicago,3.8,30,1064,Hand Appetizer,Appetizer,14.51,1,2024-12-05 20:09:16,2024-12-05 21:01:16,52.0,56,7.85,3.24,25.6,,,0.0,completed,11.2,0.0,False,False,
7412,6997,Bronze,email,2023-08-17,26,Japanese,Los Angeles,3.5,21,138,White Main Course,Main Course,23.6,1,2024-12-05 21:35:48,2024-12-05 22:17:48,42.0,40,5.51,0.44,29.55,,,0.0,completed,5.5,0.0,False,False,
1185,4845,Gold,paid_ads,2023-11-22,65,American,Chicago,4.8,28,335,Investment Appetizer,Appetizer,8.73,1,2024-12-05 22:11:07,2024-12-05 23:13:07,62.0,41,7.77,1.34,17.84,,,0.0,completed,7.9,0.9,False,False,
6358,2199,Bronze,organic,2023-06-22,26,Japanese,Los Angeles,3.5,21,138,White Main Course,Main Course,23.6,1,2024-12-06 00:32:32,2024-12-06 01:02:32,30.0,33,6.31,3.4,33.31,,,0.0,completed,4.1,0.0,False,False,
3109,8878,Gold,social_media,2024-02-11,91,Mediterranean,New York,3.1,17,488,Back Pizza,Pizza,31.15,1,2024-12-06 01:00:44,2024-12-06 01:47:44,47.0,33,4.44,6.08,41.67,,,0.0,completed,7.6,0.0,False,False,
6465,4236,Bronze,paid_ads,2024-07-10,109,Japanese,San Diego,4.6,30,576,Also Pizza,Pizza,17.21,1,2024-12-06 06:11:57,2024-12-06 07:08:57,57.0,54,3.39,1.35,21.95,,,0.0,completed,10.3,0.0,False,False,
1473,8247,Silver,organic,2024-08-19,118,Japanese,New York,3.3,29,629,Simple Beverage,Beverage,20.46,1,2024-12-06 07:37:31,2024-12-06 08:31:31,54.0,49,4.78,1.81,27.05,,,0.0,completed,12.2,0.0,False,False,
